/home/zz/anaconda3/lib/python3.8/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. The given 'InMemoryDataset' only references a subset of examples of the full dataset, but 'data' will contain information of the full dataset. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)

  0%|          | 0/300 [00:00<?, ?it/s]
epoch 0 | lr=0.001 | train loss 0.223 | val loss: 677.694 | test loss: 672.457 | best test loss 672.457 | best_test_delta 2140.878:   0%|          | 0/300 [03:04<?, ?it/s]
epoch 66 | lr=0.00024009999999999998 | train loss 0.016 | val loss: 77.042 | test loss: 76.254 | best test loss 76.131 | best_test_delta 179.177:  22%|██▏       | 67/300 [2:52:26<10:04:08, 155.57s/it]
epoch 67 | lr=0.00024009999999999998 | train loss 0.013 | val loss: 79.109 | test loss: 79.198 | best test loss 76.131 | best_test_delta 179.177:  22%|██▏       | 67/300 [2:54:59<10:04:08, 155.57s/it]
epoch 67 | lr=0.00024009999999999998 | train loss 0.013 | val loss: 79.109 | test loss: 79.198 | best test loss 76.131 | best_test_delta 179.177:  23%|██▎       | 68/300 [2:55:02<10:01:42, 155.61s/it]
epoch 68 | lr=0.00024009999999999998 | train loss 0.013 | val loss: 74.574 | test loss: 73.799 | best test loss 76.131 | best_test_delta 179.177:  23%|██▎       | 68/300 [2:57:35<10:01:42, 155.61s/it]
epoch 68 | lr=0.00024009999999999998 | train loss 0.013 | val loss: 74.574 | test loss: 73.799 | best test loss 76.131 | best_test_delta 179.177:  23%|██▎       | 69/300 [2:57:38<9:59:29, 155.71s/it] 
epoch 69 | lr=0.00024009999999999998 | train loss 0.016 | val loss: 70.359 | test loss: 69.974 | best test loss 76.131 | best_test_delta 179.177:  23%|██▎       | 69/300 [3:00:11<9:59:29, 155.71s/it]
epoch 69 | lr=0.00024009999999999998 | train loss 0.016 | val loss: 70.359 | test loss: 69.974 | best test loss 76.131 | best_test_delta 179.177:  23%|██▎       | 70/300 [3:00:14<9:57:29, 155.87s/it]
epoch 70 | lr=0.00024009999999999998 | train loss 0.013 | val loss: 74.013 | test loss: 74.110 | best test loss 76.131 | best_test_delta 179.177:  23%|██▎       | 70/300 [3:02:47<9:57:29, 155.87s/it]
epoch 70 | lr=0.00024009999999999998 | train loss 0.013 | val loss: 74.013 | test loss: 74.110 | best test loss 76.131 | best_test_delta 179.177:  24%|██▎       | 71/300 [3:02:50<9:55:14, 155.96s/it]
epoch 71 | lr=0.00016806999999999998 | train loss 0.014 | val loss: 67.679 | test loss: 67.537 | best test loss 67.537 | best_test_delta 156.903:  24%|██▎       | 71/300 [3:05:24<9:55:14, 155.96s/it]
epoch 71 | lr=0.00016806999999999998 | train loss 0.014 | val loss: 67.679 | test loss: 67.537 | best test loss 67.537 | best_test_delta 156.903:  24%|██▍       | 72/300 [3:05:27<9:52:54, 156.03s/it]
epoch 72 | lr=0.00016806999999999998 | train loss 0.013 | val loss: 72.244 | test loss: 71.859 | best test loss 71.859 | best_test_delta 155.729:  24%|██▍       | 72/300 [3:08:00<9:52:54, 156.03s/it]
epoch 72 | lr=0.00016806999999999998 | train loss 0.013 | val loss: 72.244 | test loss: 71.859 | best test loss 71.859 | best_test_delta 155.729:  24%|██▍       | 73/300 [3:08:03<9:50:33, 156.09s/it]
epoch 73 | lr=0.00016806999999999998 | train loss 0.013 | val loss: 76.062 | test loss: 76.120 | best test loss 71.859 | best_test_delta 155.729:  24%|██▍       | 73/300 [3:10:37<9:50:33, 156.09s/it]
epoch 73 | lr=0.00016806999999999998 | train loss 0.013 | val loss: 76.062 | test loss: 76.120 | best test loss 71.859 | best_test_delta 155.729:  25%|██▍       | 74/300 [3:10:40<9:48:32, 156.25s/it]
epoch 74 | lr=0.00016806999999999998 | train loss 0.013 | val loss: 76.301 | test loss: 76.105 | best test loss 71.859 | best_test_delta 155.729:  25%|██▍       | 74/300 [3:13:13<9:48:32, 156.25s/it]
epoch 74 | lr=0.00016806999999999998 | train loss 0.013 | val loss: 76.301 | test loss: 76.105 | best test loss 71.859 | best_test_delta 155.729:  25%|██▌       | 75/300 [3:13:16<9:46:39, 156.44s/it]
epoch 75 | lr=0.00016806999999999998 | train loss 0.012 | val loss: 77.140 | test loss: 77.282 | best test loss 71.859 | best_test_delta 155.729:  25%|██▌       | 75/300 [3:15:50<9:46:39, 156.44s/it]
epoch 75 | lr=0.00016806999999999998 | train loss 0.012 | val loss: 77.140 | test loss: 77.282 | best test loss 71.859 | best_test_delta 155.729:  25%|██▌       | 76/300 [3:15:53<9:44:09, 156.47s/it]
epoch 76 | lr=0.00016806999999999998 | train loss 0.018 | val loss: 70.102 | test loss: 70.097 | best test loss 71.859 | best_test_delta 155.729:  25%|██▌       | 76/300 [3:18:26<9:44:09, 156.47s/it]
epoch 76 | lr=0.00016806999999999998 | train loss 0.018 | val loss: 70.102 | test loss: 70.097 | best test loss 71.859 | best_test_delta 155.729:  26%|██▌       | 77/300 [3:18:29<9:41:18, 156.41s/it]
epoch 77 | lr=0.00016806999999999998 | train loss 0.016 | val loss: 94.658 | test loss: 94.843 | best test loss 71.859 | best_test_delta 155.729:  26%|██▌       | 77/300 [3:21:02<9:41:18, 156.41s/it]
epoch 77 | lr=0.00016806999999999998 | train loss 0.016 | val loss: 94.658 | test loss: 94.843 | best test loss 71.859 | best_test_delta 155.729:  26%|██▌       | 78/300 [3:21:05<9:38:28, 156.34s/it]
epoch 78 | lr=0.00016806999999999998 | train loss 0.014 | val loss: 67.797 | test loss: 67.792 | best test loss 67.792 | best_test_delta 140.957:  26%|██▌       | 78/300 [3:23:38<9:38:28, 156.34s/it]
epoch 78 | lr=0.00016806999999999998 | train loss 0.014 | val loss: 67.797 | test loss: 67.792 | best test loss 67.792 | best_test_delta 140.957:  26%|██▋       | 79/300 [3:23:42<9:35:55, 156.36s/it]
epoch 79 | lr=0.00016806999999999998 | train loss 0.011 | val loss: 68.180 | test loss: 68.377 | best test loss 67.792 | best_test_delta 140.957:  26%|██▋       | 79/300 [3:26:15<9:35:55, 156.36s/it]
epoch 79 | lr=0.00016806999999999998 | train loss 0.011 | val loss: 68.180 | test loss: 68.377 | best test loss 67.792 | best_test_delta 140.957:  27%|██▋       | 80/300 [3:26:18<9:33:12, 156.33s/it]
epoch 80 | lr=0.00016806999999999998 | train loss 0.011 | val loss: 76.276 | test loss: 76.122 | best test loss 67.792 | best_test_delta 140.957:  27%|██▋       | 80/300 [3:28:51<9:33:12, 156.33s/it]
epoch 80 | lr=0.00016806999999999998 | train loss 0.011 | val loss: 76.276 | test loss: 76.122 | best test loss 67.792 | best_test_delta 140.957:  27%|██▋       | 81/300 [3:28:54<9:30:38, 156.34s/it]
epoch 81 | lr=0.00016806999999999998 | train loss 0.014 | val loss: 66.715 | test loss: 66.485 | best test loss 67.792 | best_test_delta 140.957:  27%|██▋       | 81/300 [3:31:27<9:30:38, 156.34s/it]
epoch 81 | lr=0.00016806999999999998 | train loss 0.014 | val loss: 66.715 | test loss: 66.485 | best test loss 67.792 | best_test_delta 140.957:  27%|██▋       | 82/300 [3:31:30<9:27:40, 156.24s/it]
epoch 82 | lr=0.00016806999999999998 | train loss 0.010 | val loss: 74.090 | test loss: 73.610 | best test loss 67.792 | best_test_delta 140.957:  27%|██▋       | 82/300 [3:34:03<9:27:40, 156.24s/it]
epoch 82 | lr=0.00016806999999999998 | train loss 0.010 | val loss: 74.090 | test loss: 73.610 | best test loss 67.792 | best_test_delta 140.957:  28%|██▊       | 83/300 [3:34:06<9:24:51, 156.18s/it]
epoch 83 | lr=0.00016806999999999998 | train loss 0.012 | val loss: 67.814 | test loss: 67.764 | best test loss 67.792 | best_test_delta 140.957:  28%|██▊       | 83/300 [3:36:39<9:24:51, 156.18s/it]
epoch 83 | lr=0.00016806999999999998 | train loss 0.012 | val loss: 67.814 | test loss: 67.764 | best test loss 67.792 | best_test_delta 140.957:  28%|██▊       | 84/300 [3:36:43<9:22:14, 156.18s/it]
epoch 84 | lr=0.00016806999999999998 | train loss 0.011 | val loss: 70.107 | test loss: 70.431 | best test loss 67.792 | best_test_delta 140.957:  28%|██▊       | 84/300 [3:39:15<9:22:14, 156.18s/it]
epoch 84 | lr=0.00016806999999999998 | train loss 0.011 | val loss: 70.107 | test loss: 70.431 | best test loss 67.792 | best_test_delta 140.957:  28%|██▊       | 85/300 [3:39:19<9:19:29, 156.14s/it]
epoch 85 | lr=0.00011764899999999998 | train loss 0.014 | val loss: 66.886 | test loss: 66.878 | best test loss 67.792 | best_test_delta 140.957:  28%|██▊       | 85/300 [3:41:51<9:19:29, 156.14s/it]
epoch 85 | lr=0.00011764899999999998 | train loss 0.014 | val loss: 66.886 | test loss: 66.878 | best test loss 67.792 | best_test_delta 140.957:  29%|██▊       | 86/300 [3:41:55<9:17:11, 156.22s/it]
epoch 86 | lr=0.00011764899999999998 | train loss 0.013 | val loss: 64.672 | test loss: 64.560 | best test loss 67.792 | best_test_delta 140.957:  29%|██▊       | 86/300 [3:44:28<9:17:11, 156.22s/it]
epoch 86 | lr=0.00011764899999999998 | train loss 0.013 | val loss: 64.672 | test loss: 64.560 | best test loss 67.792 | best_test_delta 140.957:  29%|██▉       | 87/300 [3:44:32<9:15:16, 156.42s/it]
epoch 87 | lr=0.00011764899999999998 | train loss 0.014 | val loss: 86.018 | test loss: 86.276 | best test loss 67.792 | best_test_delta 140.957:  29%|██▉       | 87/300 [3:47:06<9:15:16, 156.42s/it]
epoch 87 | lr=0.00011764899999999998 | train loss 0.014 | val loss: 86.018 | test loss: 86.276 | best test loss 67.792 | best_test_delta 140.957:  29%|██▉       | 88/300 [3:47:09<9:13:13, 156.57s/it]
epoch 88 | lr=0.00011764899999999998 | train loss 0.013 | val loss: 66.785 | test loss: 66.586 | best test loss 67.792 | best_test_delta 140.957:  29%|██▉       | 88/300 [3:49:42<9:13:13, 156.57s/it]
epoch 88 | lr=0.00011764899999999998 | train loss 0.013 | val loss: 66.785 | test loss: 66.586 | best test loss 67.792 | best_test_delta 140.957:  30%|██▉       | 89/300 [3:49:46<9:11:27, 156.81s/it]
epoch 89 | lr=0.00011764899999999998 | train loss 0.012 | val loss: 68.055 | test loss: 68.162 | best test loss 67.792 | best_test_delta 140.957:  30%|██▉       | 89/300 [3:52:20<9:11:27, 156.81s/it]
epoch 89 | lr=0.00011764899999999998 | train loss 0.012 | val loss: 68.055 | test loss: 68.162 | best test loss 67.792 | best_test_delta 140.957:  30%|███       | 90/300 [3:52:24<9:09:18, 156.94s/it]
epoch 90 | lr=0.00011764899999999998 | train loss 0.015 | val loss: 71.098 | test loss: 71.195 | best test loss 67.792 | best_test_delta 140.957:  30%|███       | 90/300 [3:54:56<9:09:18, 156.94s/it]
epoch 90 | lr=0.00011764899999999998 | train loss 0.015 | val loss: 71.098 | test loss: 71.195 | best test loss 67.792 | best_test_delta 140.957:  30%|███       | 91/300 [3:54:59<9:05:32, 156.62s/it]
epoch 91 | lr=8.235429999999999e-05 | train loss 0.015 | val loss: 63.407 | test loss: 63.286 | best test loss 63.286 | best_test_delta 134.137:  30%|███       | 91/300 [3:57:34<9:05:32, 156.62s/it] 
epoch 91 | lr=8.235429999999999e-05 | train loss 0.015 | val loss: 63.407 | test loss: 63.286 | best test loss 63.286 | best_test_delta 134.137:  31%|███       | 92/300 [3:57:38<9:04:45, 157.14s/it]
epoch 92 | lr=8.235429999999999e-05 | train loss 0.017 | val loss: 69.442 | test loss: 69.686 | best test loss 63.286 | best_test_delta 134.137:  31%|███       | 92/300 [4:00:12<9:04:45, 157.14s/it]
epoch 92 | lr=8.235429999999999e-05 | train loss 0.017 | val loss: 69.442 | test loss: 69.686 | best test loss 63.286 | best_test_delta 134.137:  31%|███       | 93/300 [4:00:16<9:03:28, 157.53s/it]
epoch 93 | lr=8.235429999999999e-05 | train loss 0.018 | val loss: 70.119 | test loss: 70.337 | best test loss 63.286 | best_test_delta 134.137:  31%|███       | 93/300 [4:02:52<9:03:28, 157.53s/it]
epoch 93 | lr=8.235429999999999e-05 | train loss 0.018 | val loss: 70.119 | test loss: 70.337 | best test loss 63.286 | best_test_delta 134.137:  31%|███▏      | 94/300 [4:02:56<9:02:55, 158.13s/it]
epoch 94 | lr=8.235429999999999e-05 | train loss 0.011 | val loss: 66.949 | test loss: 67.002 | best test loss 63.286 | best_test_delta 134.137:  31%|███▏      | 94/300 [4:05:31<9:02:55, 158.13s/it]
epoch 94 | lr=8.235429999999999e-05 | train loss 0.011 | val loss: 66.949 | test loss: 67.002 | best test loss 63.286 | best_test_delta 134.137:  32%|███▏      | 95/300 [4:05:35<9:01:36, 158.52s/it]
epoch 95 | lr=8.235429999999999e-05 | train loss 0.014 | val loss: 65.114 | test loss: 65.040 | best test loss 65.040 | best_test_delta 127.098:  32%|███▏      | 95/300 [4:08:08<9:01:36, 158.52s/it]
epoch 95 | lr=8.235429999999999e-05 | train loss 0.014 | val loss: 65.114 | test loss: 65.040 | best test loss 65.040 | best_test_delta 127.098:  32%|███▏      | 96/300 [4:08:12<8:57:31, 158.10s/it]
epoch 96 | lr=8.235429999999999e-05 | train loss 0.015 | val loss: 63.358 | test loss: 63.397 | best test loss 65.040 | best_test_delta 127.098:  32%|███▏      | 96/300 [4:10:45<8:57:31, 158.10s/it]
epoch 96 | lr=8.235429999999999e-05 | train loss 0.015 | val loss: 63.358 | test loss: 63.397 | best test loss 65.040 | best_test_delta 127.098:  32%|███▏      | 97/300 [4:10:50<8:54:03, 157.85s/it]
epoch 97 | lr=8.235429999999999e-05 | train loss 0.015 | val loss: 74.577 | test loss: 74.564 | best test loss 65.040 | best_test_delta 127.098:  32%|███▏      | 97/300 [4:13:23<8:54:03, 157.85s/it]
epoch 97 | lr=8.235429999999999e-05 | train loss 0.015 | val loss: 74.577 | test loss: 74.564 | best test loss 65.040 | best_test_delta 127.098:  33%|███▎      | 98/300 [4:13:27<8:51:10, 157.78s/it]
epoch 98 | lr=8.235429999999999e-05 | train loss 0.010 | val loss: 63.482 | test loss: 63.347 | best test loss 65.040 | best_test_delta 127.098:  33%|███▎      | 98/300 [4:15:59<8:51:10, 157.78s/it]
epoch 98 | lr=8.235429999999999e-05 | train loss 0.010 | val loss: 63.482 | test loss: 63.347 | best test loss 65.040 | best_test_delta 127.098:  33%|███▎      | 99/300 [4:16:03<8:46:23, 157.13s/it]
epoch 99 | lr=8.235429999999999e-05 | train loss 0.016 | val loss: 79.030 | test loss: 79.483 | best test loss 65.040 | best_test_delta 127.098:  33%|███▎      | 99/300 [4:18:36<8:46:23, 157.13s/it]
epoch 99 | lr=8.235429999999999e-05 | train loss 0.016 | val loss: 79.030 | test loss: 79.483 | best test loss 65.040 | best_test_delta 127.098:  33%|███▎      | 100/300 [4:18:40<8:44:17, 157.29s/it]
epoch 100 | lr=8.235429999999999e-05 | train loss 0.012 | val loss: 76.571 | test loss: 76.676 | best test loss 65.040 | best_test_delta 127.098:  33%|███▎      | 100/300 [4:21:12<8:44:17, 157.29s/it]
epoch 100 | lr=8.235429999999999e-05 | train loss 0.012 | val loss: 76.571 | test loss: 76.676 | best test loss 65.040 | best_test_delta 127.098:  34%|███▎      | 101/300 [4:21:17<8:40:39, 156.98s/it]
epoch 101 | lr=8.235429999999999e-05 | train loss 0.017 | val loss: 68.764 | test loss: 68.691 | best test loss 65.040 | best_test_delta 127.098:  34%|███▎      | 101/300 [4:23:49<8:40:39, 156.98s/it]
epoch 101 | lr=8.235429999999999e-05 | train loss 0.017 | val loss: 68.764 | test loss: 68.691 | best test loss 65.040 | best_test_delta 127.098:  34%|███▍      | 102/300 [4:23:53<8:37:36, 156.85s/it]
epoch 102 | lr=5.764800999999999e-05 | train loss 0.019 | val loss: 61.602 | test loss: 61.670 | best test loss 61.670 | best_test_delta 121.809:  34%|███▍      | 102/300 [4:26:26<8:37:36, 156.85s/it]
epoch 102 | lr=5.764800999999999e-05 | train loss 0.019 | val loss: 61.602 | test loss: 61.670 | best test loss 61.670 | best_test_delta 121.809:  34%|███▍      | 103/300 [4:26:30<8:34:56, 156.84s/it]
epoch 103 | lr=5.764800999999999e-05 | train loss 0.015 | val loss: 62.108 | test loss: 62.237 | best test loss 61.670 | best_test_delta 121.809:  34%|███▍      | 103/300 [4:29:03<8:34:56, 156.84s/it]
epoch 103 | lr=5.764800999999999e-05 | train loss 0.015 | val loss: 62.108 | test loss: 62.237 | best test loss 61.670 | best_test_delta 121.809:  35%|███▍      | 104/300 [4:29:07<8:32:33, 156.90s/it]
epoch 104 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 65.149 | test loss: 65.458 | best test loss 61.670 | best_test_delta 121.809:  35%|███▍      | 104/300 [4:31:39<8:32:33, 156.90s/it]
epoch 104 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 65.149 | test loss: 65.458 | best test loss 61.670 | best_test_delta 121.809:  35%|███▌      | 105/300 [4:31:44<8:29:27, 156.76s/it]
epoch 105 | lr=5.764800999999999e-05 | train loss 0.014 | val loss: 62.331 | test loss: 62.271 | best test loss 62.271 | best_test_delta 119.580:  35%|███▌      | 105/300 [4:34:16<8:29:27, 156.76s/it]
epoch 105 | lr=5.764800999999999e-05 | train loss 0.014 | val loss: 62.331 | test loss: 62.271 | best test loss 62.271 | best_test_delta 119.580:  35%|███▌      | 106/300 [4:34:21<8:27:14, 156.88s/it]
epoch 106 | lr=5.764800999999999e-05 | train loss 0.012 | val loss: 63.857 | test loss: 63.953 | best test loss 62.271 | best_test_delta 119.580:  35%|███▌      | 106/300 [4:36:53<8:27:14, 156.88s/it]
epoch 106 | lr=5.764800999999999e-05 | train loss 0.012 | val loss: 63.857 | test loss: 63.953 | best test loss 62.271 | best_test_delta 119.580:  36%|███▌      | 107/300 [4:36:58<8:24:50, 156.95s/it]
epoch 107 | lr=5.764800999999999e-05 | train loss 0.014 | val loss: 61.663 | test loss: 61.619 | best test loss 61.619 | best_test_delta 116.232:  36%|███▌      | 107/300 [4:39:30<8:24:50, 156.95s/it]
epoch 107 | lr=5.764800999999999e-05 | train loss 0.014 | val loss: 61.663 | test loss: 61.619 | best test loss 61.619 | best_test_delta 116.232:  36%|███▌      | 108/300 [4:39:36<8:23:12, 157.25s/it]
epoch 108 | lr=5.764800999999999e-05 | train loss 0.012 | val loss: 63.137 | test loss: 63.267 | best test loss 61.619 | best_test_delta 116.232:  36%|███▌      | 108/300 [4:42:08<8:23:12, 157.25s/it]
epoch 108 | lr=5.764800999999999e-05 | train loss 0.012 | val loss: 63.137 | test loss: 63.267 | best test loss 61.619 | best_test_delta 116.232:  36%|███▋      | 109/300 [4:42:13<8:20:32, 157.24s/it]
epoch 109 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 61.194 | test loss: 61.171 | best test loss 61.619 | best_test_delta 116.232:  36%|███▋      | 109/300 [4:44:45<8:20:32, 157.24s/it]
epoch 109 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 61.194 | test loss: 61.171 | best test loss 61.619 | best_test_delta 116.232:  37%|███▋      | 110/300 [4:44:50<8:17:55, 157.24s/it]
epoch 110 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 64.992 | test loss: 65.077 | best test loss 61.619 | best_test_delta 116.232:  37%|███▋      | 110/300 [4:47:23<8:17:55, 157.24s/it]
epoch 110 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 64.992 | test loss: 65.077 | best test loss 61.619 | best_test_delta 116.232:  37%|███▋      | 111/300 [4:47:28<8:15:42, 157.37s/it]
epoch 111 | lr=5.764800999999999e-05 | train loss 0.012 | val loss: 64.010 | test loss: 63.966 | best test loss 61.619 | best_test_delta 116.232:  37%|███▋      | 111/300 [4:50:00<8:15:42, 157.37s/it]
epoch 111 | lr=5.764800999999999e-05 | train loss 0.012 | val loss: 64.010 | test loss: 63.966 | best test loss 61.619 | best_test_delta 116.232:  37%|███▋      | 112/300 [4:50:05<8:12:35, 157.21s/it]
epoch 112 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 64.392 | test loss: 64.303 | best test loss 61.619 | best_test_delta 116.232:  37%|███▋      | 112/300 [4:52:37<8:12:35, 157.21s/it]
epoch 112 | lr=5.764800999999999e-05 | train loss 0.013 | val loss: 64.392 | test loss: 64.303 | best test loss 61.619 | best_test_delta 116.232:  38%|███▊      | 113/300 [4:52:42<8:09:40, 157.12s/it]
epoch 113 | lr=5.764800999999999e-05 | train loss 0.014 | val loss: 63.052 | test loss: 63.000 | best test loss 61.619 | best_test_delta 116.232:  38%|███▊      | 113/300 [4:55:17<8:09:40, 157.12s/it]
epoch 113 | lr=5.764800999999999e-05 | train loss 0.014 | val loss: 63.052 | test loss: 63.000 | best test loss 61.619 | best_test_delta 116.232:  38%|███▊      | 114/300 [4:55:22<8:09:42, 157.97s/it]
epoch 114 | lr=4.035360699999999e-05 | train loss 0.012 | val loss: 62.249 | test loss: 62.160 | best test loss 62.160 | best_test_delta 115.980:  38%|███▊      | 114/300 [4:57:55<8:09:42, 157.97s/it]
epoch 114 | lr=4.035360699999999e-05 | train loss 0.012 | val loss: 62.249 | test loss: 62.160 | best test loss 62.160 | best_test_delta 115.980:  38%|███▊      | 115/300 [4:58:00<8:07:06, 157.98s/it]
epoch 115 | lr=4.035360699999999e-05 | train loss 0.014 | val loss: 62.540 | test loss: 62.693 | best test loss 62.160 | best_test_delta 115.980:  38%|███▊      | 115/300 [5:00:33<8:07:06, 157.98s/it]
epoch 115 | lr=4.035360699999999e-05 | train loss 0.014 | val loss: 62.540 | test loss: 62.693 | best test loss 62.160 | best_test_delta 115.980:  39%|███▊      | 116/300 [5:00:39<8:05:23, 158.28s/it]
epoch 116 | lr=4.035360699999999e-05 | train loss 0.015 | val loss: 62.283 | test loss: 62.206 | best test loss 62.160 | best_test_delta 115.980:  39%|███▊      | 116/300 [5:03:12<8:05:23, 158.28s/it]
epoch 116 | lr=4.035360699999999e-05 | train loss 0.015 | val loss: 62.283 | test loss: 62.206 | best test loss 62.160 | best_test_delta 115.980:  39%|███▉      | 117/300 [5:03:17<8:02:57, 158.35s/it]
epoch 117 | lr=4.035360699999999e-05 | train loss 0.014 | val loss: 61.806 | test loss: 61.576 | best test loss 62.160 | best_test_delta 115.980:  39%|███▉      | 117/300 [5:05:51<8:02:57, 158.35s/it]
epoch 117 | lr=4.035360699999999e-05 | train loss 0.014 | val loss: 61.806 | test loss: 61.576 | best test loss 62.160 | best_test_delta 115.980:  39%|███▉      | 118/300 [5:05:56<8:00:50, 158.52s/it]
epoch 118 | lr=4.035360699999999e-05 | train loss 0.011 | val loss: 62.335 | test loss: 62.203 | best test loss 62.160 | best_test_delta 115.980:  39%|███▉      | 118/300 [5:08:28<8:00:50, 158.52s/it]
epoch 118 | lr=4.035360699999999e-05 | train loss 0.011 | val loss: 62.335 | test loss: 62.203 | best test loss 62.160 | best_test_delta 115.980:  40%|███▉      | 119/300 [5:08:33<7:57:12, 158.19s/it]
epoch 119 | lr=4.035360699999999e-05 | train loss 0.012 | val loss: 62.846 | test loss: 62.748 | best test loss 62.160 | best_test_delta 115.980:  40%|███▉      | 119/300 [5:11:06<7:57:12, 158.19s/it]
epoch 119 | lr=4.035360699999999e-05 | train loss 0.012 | val loss: 62.846 | test loss: 62.748 | best test loss 62.160 | best_test_delta 115.980:  40%|████      | 120/300 [5:11:11<7:53:47, 157.93s/it]
epoch 120 | lr=2.8247524899999994e-05 | train loss 0.011 | val loss: 64.028 | test loss: 63.926 | best test loss 62.160 | best_test_delta 115.980:  40%|████      | 120/300 [5:13:43<7:53:47, 157.93s/it]
epoch 120 | lr=2.8247524899999994e-05 | train loss 0.011 | val loss: 64.028 | test loss: 63.926 | best test loss 62.160 | best_test_delta 115.980:  40%|████      | 121/300 [5:13:49<7:51:12, 157.95s/it]
epoch 121 | lr=2.8247524899999994e-05 | train loss 0.021 | val loss: 62.816 | test loss: 62.759 | best test loss 62.160 | best_test_delta 115.980:  40%|████      | 121/300 [5:16:22<7:51:12, 157.95s/it]
epoch 121 | lr=2.8247524899999994e-05 | train loss 0.021 | val loss: 62.816 | test loss: 62.759 | best test loss 62.160 | best_test_delta 115.980:  41%|████      | 122/300 [5:16:27<7:49:07, 158.13s/it]
epoch 122 | lr=2.8247524899999994e-05 | train loss 0.017 | val loss: 61.849 | test loss: 61.778 | best test loss 62.160 | best_test_delta 115.980:  41%|████      | 122/300 [5:19:00<7:49:07, 158.13s/it]
epoch 122 | lr=2.8247524899999994e-05 | train loss 0.017 | val loss: 61.849 | test loss: 61.778 | best test loss 62.160 | best_test_delta 115.980:  41%|████      | 123/300 [5:19:05<7:46:20, 158.08s/it]
epoch 123 | lr=2.8247524899999994e-05 | train loss 0.016 | val loss: 60.854 | test loss: 60.800 | best test loss 60.800 | best_test_delta 110.799:  41%|████      | 123/300 [5:21:38<7:46:20, 158.08s/it]
epoch 123 | lr=2.8247524899999994e-05 | train loss 0.016 | val loss: 60.854 | test loss: 60.800 | best test loss 60.800 | best_test_delta 110.799:  41%|████▏     | 124/300 [5:21:43<7:43:10, 157.90s/it]
epoch 124 | lr=2.8247524899999994e-05 | train loss 0.016 | val loss: 62.307 | test loss: 62.383 | best test loss 60.800 | best_test_delta 110.799:  41%|████▏     | 124/300 [5:24:15<7:43:10, 157.90s/it]
epoch 124 | lr=2.8247524899999994e-05 | train loss 0.016 | val loss: 62.307 | test loss: 62.383 | best test loss 60.800 | best_test_delta 110.799:  42%|████▏     | 125/300 [5:24:20<7:40:10, 157.78s/it]
epoch 125 | lr=2.8247524899999994e-05 | train loss 0.013 | val loss: 62.013 | test loss: 61.996 | best test loss 60.800 | best_test_delta 110.799:  42%|████▏     | 125/300 [5:26:54<7:40:10, 157.78s/it]
epoch 125 | lr=2.8247524899999994e-05 | train loss 0.013 | val loss: 62.013 | test loss: 61.996 | best test loss 60.800 | best_test_delta 110.799:  42%|████▏     | 126/300 [5:26:59<7:38:43, 158.18s/it]
epoch 126 | lr=2.8247524899999994e-05 | train loss 0.014 | val loss: 61.406 | test loss: 61.317 | best test loss 60.800 | best_test_delta 110.799:  42%|████▏     | 126/300 [5:29:32<7:38:43, 158.18s/it]
epoch 126 | lr=2.8247524899999994e-05 | train loss 0.014 | val loss: 61.406 | test loss: 61.317 | best test loss 60.800 | best_test_delta 110.799:  42%|████▏     | 127/300 [5:29:38<7:36:08, 158.20s/it]
epoch 127 | lr=2.8247524899999994e-05 | train loss 0.015 | val loss: 61.037 | test loss: 60.953 | best test loss 60.800 | best_test_delta 110.799:  42%|████▏     | 127/300 [5:32:11<7:36:08, 158.20s/it]
epoch 127 | lr=2.8247524899999994e-05 | train loss 0.015 | val loss: 61.037 | test loss: 60.953 | best test loss 60.800 | best_test_delta 110.799:  43%|████▎     | 128/300 [5:32:16<7:33:41, 158.26s/it]
epoch 128 | lr=2.8247524899999994e-05 | train loss 0.013 | val loss: 61.287 | test loss: 61.170 | best test loss 60.800 | best_test_delta 110.799:  43%|████▎     | 128/300 [5:34:49<7:33:41, 158.26s/it]
epoch 128 | lr=2.8247524899999994e-05 | train loss 0.013 | val loss: 61.287 | test loss: 61.170 | best test loss 60.800 | best_test_delta 110.799:  43%|████▎     | 129/300 [5:34:55<7:31:23, 158.39s/it]
epoch 129 | lr=2.8247524899999994e-05 | train loss 0.013 | val loss: 62.381 | test loss: 62.436 | best test loss 60.800 | best_test_delta 110.799:  43%|████▎     | 129/300 [5:37:27<7:31:23, 158.39s/it]
epoch 129 | lr=2.8247524899999994e-05 | train loss 0.013 | val loss: 62.381 | test loss: 62.436 | best test loss 60.800 | best_test_delta 110.799:  43%|████▎     | 130/300 [5:37:32<7:28:15, 158.21s/it]
